"datestop","timestop","sex","race","age","weight","haircolr","eyecolor","build","city","inside","location","typeofid","perobs","perstop","arstmade","sumissue","frisked","searched","contrabn","radio","height","pf","weap"
1122015,100,"M","BLACK-HISPANIC",28,150,"BLACK","BLACK","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",5,"5","0","0","1","0","0","1",72,"1","0"
1122015,127,"M","BLACK",37,999,"UNKNOWN","UNKNOWN","UNKNOWN","BRONX","1","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",68,"1","0"
1122015,235,"M","BLACK",22,170,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",2,"2","0","0","1","0","0","0",69,"0","0"
1122015,235,"M","BLACK",31,205,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","0",71,"1","0"
1122015,240,"M","BLACK",32,135,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","1",69,"0","0"
1122015,258,"M","BLACK",45,150,"BLACK","UNKNOWN","MEDIUM","MANHATTAN","0","NEITHER","REFUSED",1,"5","0","0","1","0","0","0",66,"1","0"
1122015,300,"M","WHITE-HISPANIC",23,210,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",3,"5","0","0","1","0","0","0",74,"0","0"
1122015,510,"M","BLACK",22,150,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","PHOTO",4,"5","0","0","1","0","0","0",71,"1","0"
1122015,815,"M","BLACK",34,160,"BLACK","BLUE","THIN","STATEN IS","0","NEITHER","VERBAL",5,"15","0","1","1","0","0","1",68,"1","0"
1122015,820,"M","WHITE-HISPANIC",22,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","1",68,"0","0"
1122015,840,"M","BLACK",24,240,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",73,"0","0"
1122015,955,"M","BLACK",15,155,"BROWN","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",1,"5","1","0","1","0","0","1",70,"1","0"
1122015,1015,"M","BLACK",15,120,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","VERBAL",2,"10","0","0","1","1","0","0",66,"1","0"
1122015,1015,"M","UNKNOWN",14,180,"BLACK","BROWN","HEAVY","MANHATTAN","1","NEITHER","VERBAL",2,"10","0","0","1","1","0","0",67,"1","0"
1122015,1038,"M","WHITE",52,175,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","VERBAL",15,"3","0","0","0","0","0","0",69,"0","0"
1122015,1120,"M","WHITE",36,210,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"2","0","0","0","0","0","0",69,"0","0"
1122015,1130,"M","WHITE",36,175,"BROWN","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",70,"0","0"
1122015,1150,"M","BLACK-HISPANIC",21,170,"BROWN","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"5","0","0","1","0","0","0",67,"0","0"
1122015,1213,"M","BLACK",39,180,"BROWN","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",5,"15","0","0","1","0","0","1",70,"0","0"
1122015,1215,"M","BLACK",31,160,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",67,"0","0"
1122015,1220,"M","BLACK",51,200,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",1,"88","1","0","1","0","0","1",65,"1","0"
1122015,1220,"M","BLACK",53,165,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"88","1","0","1","0","0","1",69,"1","0"
1122015,1225,"M","WHITE",27,180,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",3,"5","0","0","1","0","0","0",71,"0","0"
1122015,1230,"M","BLACK-HISPANIC",21,120,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"15","0","0","1","0","0","0",67,"1","0"
1122015,1230,"M","WHITE-HISPANIC",25,290,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","VERBAL",1,"15","0","0","1","0","0","0",73,"1","0"
1122015,1235,"M","WHITE",52,185,"BLOND","BLUE","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",69,"1","0"
1122015,1245,"M","BLACK",15,135,"BLACK","BROWN","THIN","BROOKLYN","1","TRANSIT AUTHORITY","REFUSED",3,"2","0","0","0","0","0","0",66,"0","0"
1122015,1300,"M","BLACK",20,170,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",2,"5","1","0","1","1","0","0",69,"1","0"
1122015,1300,"M","WHITE",39,220,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",2,"30","0","0","1","0","0","0",70,"0","0"
1122015,1500,"M","BLACK",16,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",30,"3","0","0","1","0","0","0",69,"0","0"
1122015,1527,"F","BLACK",21,150,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",2,"5","0","0","0","0","0","1",66,"0","0"
1122015,1600,"M","BLACK",34,150,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","VERBAL",2,"5","0","0","0","0","0","1",67,"0","0"
1122015,1640,"M","BLACK",19,190,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","VERBAL",2,"8","0","0","0","0","0","0",72,"0","0"
1122015,1640,"M","WHITE-HISPANIC",19,180,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","VERBAL",2,"8","0","0","0","0","0","0",70,"0","0"
1122015,1713,"M","ASIAN/PACIFIC ISLANDER",23,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"25","0","1","1","0","1","0",70,"1","0"
1122015,1825,"M","BLACK",45,190,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","VERBAL",1,"5","0","0","1","0","0","0",74,"1","0"
1122015,1850,"M","BLACK",17,145,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",66,"0","0"
1122015,1850,"M","BLACK",18,150,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",67,"0","0"
1122015,1850,"M","BLACK",18,170,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",69,"0","0"
1122015,1850,"M","BLACK",17,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",70,"0","0"
1122015,1850,"M","BLACK",17,165,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",70,"0","0"
1122015,1910,"M","BLACK",37,240,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",71,"0","0"
1122015,1915,"F","BLACK",17,130,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",65,"1","0"
1122015,1915,"M","BLACK",15,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",67,"1","0"
1122015,1915,"M","BLACK",15,165,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",67,"1","0"
1122015,1915,"M","BLACK",15,160,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",68,"1","0"
1122015,1915,"M","BLACK",15,180,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",72,"1","0"
1122015,1955,"M","BLACK",16,150,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",70,"1","0"
1122015,1955,"M","OTHER",18,150,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",70,"1","0"
1122015,2003,"M","WHITE",52,215,"GRAY","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",71,"1","0"
1122015,2050,"M","BLACK",33,210,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",0,"5","0","0","1","0","0","1",73,"0","0"
1122015,2050,"M","BLACK",28,210,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",0,"5","0","0","0","0","0","1",74,"0","0"
1122015,2200,"M","WHITE",22,190,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",67,"0","0"
1122015,2200,"M","WHITE",23,160,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",69,"0","0"
1122015,2213,"M","BLACK",17,120,"BLACK","BROWN","THIN","MANHATTAN","0","HOUSING AUTHORITY","VERBAL",1,"17","0","0","1","0","0","1",65,"0","0"
1122015,2213,"M","BLACK",18,150,"BROWN","BROWN","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","VERBAL",1,"17","0","0","1","0","0","1",68,"1","0"
1122015,2213,"M","BLACK",18,140,"BLACK","BROWN","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","VERBAL",1,"17","0","0","1","0","0","1",69,"1","0"
1122015,2213,"M","WHITE-HISPANIC",19,230,"BROWN","BROWN","HEAVY","MANHATTAN","0","HOUSING AUTHORITY","PHOTO",1,"17","0","0","1","0","0","1",71,"1","0"
1122015,2213,"M","OTHER",23,140,"BLACK","BROWN","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","VERBAL",1,"17","0","0","1","0","0","1",67,"0","0"
1132015,1,"M","WHITE-HISPANIC",18,165,"BROWN","BROWN","THIN","STATEN IS","0","NEITHER","VERBAL",1,"10","0","0","0","0","0","0",71,"0","0"
1132015,15,"M","BLACK",26,150,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",2,"6","0","0","1","0","0","0",71,"0","0"
1132015,35,"M","BLACK",20,140,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"6","0","0","1","0","0","0",70,"0","0"
1132015,35,"M","BLACK",24,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"6","0","0","1","0","0","0",70,"0","0"
1132015,100,"M","BLACK",21,180,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",5,"4","0","0","0","0","0","1",72,"1","0"
1132015,143,"M","WHITE-HISPANIC",27,200,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",68,"0","0"
1132015,143,"M","WHITE-HISPANIC",33,210,"BALD","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",69,"0","0"
1132015,145,"M","WHITE",22,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",2,"25","1","0","1","1","0","1",70,"1","0"
1132015,250,"M","BLACK",34,175,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",67,"0","0"
1132015,250,"M","BLACK",23,180,"BLACK","BROWN","UNKNOWN","MANHATTAN","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",68,"0","0"
1132015,250,"M","BLACK",34,240,"BALD","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",75,"0","0"
1132015,300,"M","BLACK",28,200,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",1,"20","1","0","1","0","0","0",68,"1","0"
1132015,300,"M","BLACK",21,210,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",1,"20","1","0","1","0","0","0",73,"0","0"
1132015,320,"F","AMERICAN INDIAN/ALASKAN NATIVE",28,130,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"10","0","0","0","0","0","0",65,"0","0"
1132015,1020,"M","WHITE-HISPANIC",21,150,"BLACK","BROWN","UNKNOWN","BROOKLYN","0","NEITHER","PHOTO",3,"8","0","0","1","0","0","1",68,"0","0"
1132015,1115,"M","BLACK",16,165,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",5,"5","0","0","1","0","0","0",75,"1","0"
1132015,1126,"M","BLACK",25,170,"BLACK","BLACK","THIN","BROOKLYN","0","NEITHER","VERBAL",30,"10","0","0","1","0","0","1",69,"0","0"
1132015,1128,"F","BLACK",65,250,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",1,"6","0","0","0","0","0","1",62,"0","0"
1132015,1128,"M","BLACK",24,120,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",67,"0","0"
1132015,1140,"M","BLACK",37,160,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",3,"10","0","0","1","1","0","1",70,"0","0"
1132015,1140,"M","BLACK",46,170,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",3,"10","0","0","1","1","0","1",70,"0","0"
1132015,1145,"F","WHITE",24,130,"BROWN","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"2","0","0","0","0","0","0",64,"0","0"
1132015,1145,"M","BLACK",22,150,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",3,"11","0","0","1","0","1","1",67,"0","0"
1132015,1145,"M","WHITE-HISPANIC",23,150,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",3,"11","0","0","1","0","1","1",68,"0","0"
1132015,1225,"M","WHITE-HISPANIC",46,240,"BLOND","BLUE","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",75,"1","0"
1132015,1240,"F","WHITE-HISPANIC",20,120,"BROWN","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"5","0","0","0","0","0","0",65,"0","0"
1132015,1245,"M","BLACK",18,155,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",66,"1","0"
1132015,1245,"M","BLACK",35,215,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",74,"1","0"
1132015,1250,"M","WHITE-HISPANIC",30,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",5,"10","0","0","1","1","0","0",66,"0","0"
1132015,1318,"M","BLACK",40,160,"BROWN","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",1,"10","1","0","0","0","0","0",74,"1","0"
1132015,1320,"M","WHITE-HISPANIC",99,200,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","0",67,"0","0"
1132015,1345,"M","WHITE",32,180,"BLOND","BLUE","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"10","1","0","1","1","0","0",72,"1","0"
1132015,1420,"M","WHITE-HISPANIC",44,160,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"2","1","0","0","0","0","0",67,"0","0"
1132015,1420,"M","WHITE-HISPANIC",39,232,"BROWN","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",30,"10","1","0","1","1","1","0",72,"1","0"
1132015,1420,"M","WHITE",23,140,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",30,"10","1","0","1","1","1","0",73,"1","0"
1132015,1438,"M","BLACK",44,150,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"2","1","0","1","0","0","0",68,"1","0"
1132015,1500,"M","ASIAN/PACIFIC ISLANDER",56,160,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",65,"0","0"
1132015,1500,"M","ASIAN/PACIFIC ISLANDER",22,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",67,"0","0"
1132015,1507,"F","BLACK-HISPANIC",17,140,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"2","0","0","0","0","0","1",70,"0","0"
1132015,1507,"M","BLACK",17,160,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"2","0","0","1","0","0","1",72,"0","0"
1132015,1507,"M","BLACK-HISPANIC",16,135,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"2","0","0","0","0","0","1",69,"0","0"
1132015,1507,"M","WHITE-HISPANIC",16,150,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","1",69,"0","0"
1132015,1535,"M","WHITE-HISPANIC",20,140,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",5,"5","0","0","1","0","0","1",60,"0","0"
1132015,1600,"M","WHITE-HISPANIC",30,180,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",5,"50","0","0","0","0","0","1",74,"0","0"
1132015,1630,"M","WHITE-HISPANIC",29,150,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","0","0","0","0",66,"0","0"
1132015,1635,"M","BLACK",22,150,"BLACK","BLACK","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"10","0","0","0","0","0","0",64,"0","0"
1132015,1700,"M","BLACK",23,130,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",65,"1","0"
1132015,1700,"M","BLACK",23,180,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",68,"0","0"
1132015,1715,"M","BLACK",14,110,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"15","1","0","1","1","0","0",67,"1","0"
1132015,1718,"M","BLACK",14,150,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"15","1","0","1","1","0","0",69,"1","0"
1132015,1719,"M","BLACK-HISPANIC",19,160,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","VERBAL",5,"5","0","0","1","0","0","1",68,"0","0"
1132015,1720,"M","ASIAN/PACIFIC ISLANDER",27,165,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",69,"0","1"
1132015,1816,"M","BLACK",23,195,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"36","1","0","1","1","0","1",70,"1","0"
1132015,1838,"F","BLACK",13,130,"BROWN","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",2,"19","0","0","0","0","0","1",62,"0","0"
1132015,1838,"F","BLACK",13,115,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",2,"19","0","0","0","0","0","1",65,"0","0"
1132015,1838,"F","BLACK",13,130,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",2,"19","0","0","0","0","0","1",65,"0","0"
1132015,1838,"F","BLACK",12,120,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",2,"19","0","0","0","0","0","1",67,"0","0"
1132015,1838,"F","BLACK",14,130,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",2,"19","0","0","0","0","0","1",67,"0","0"
1132015,1840,"M","WHITE-HISPANIC",17,165,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","0","0","0","1",67,"0","0"
1132015,1847,"F","WHITE-HISPANIC",30,170,"BALD","BROWN","MEDIUM","BRONX","0","NEITHER","REFUSED",2,"5","0","0","1","0","0","0",64,"0","0"
1132015,1847,"Z","OTHER",30,190,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","REFUSED",2,"5","0","0","1","0","0","0",69,"0","0"
1132015,1905,"M","BLACK",17,165,"BROWN","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",69,"0","0"
1132015,1910,"M","WHITE-HISPANIC",27,145,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"3","0","0","1","0","0","0",67,"1","0"
1132015,1915,"M","BLACK",25,150,"BROWN","BLACK","MEDIUM","BROOKLYN","1","HOUSING AUTHORITY","VERBAL",2,"5","0","0","0","0","0","0",66,"0","0"
1132015,1915,"M","BLACK",20,170,"BLACK","BLACK","MEDIUM","BROOKLYN","1","HOUSING AUTHORITY","VERBAL",2,"5","0","0","0","0","0","0",67,"0","0"
1132015,1915,"M","BLACK",21,165,"BLACK","BROWN","THIN","BROOKLYN","1","HOUSING AUTHORITY","PHOTO",1,"4","0","0","0","0","0","0",70,"0","0"
1132015,1915,"M","BLACK",20,175,"BLACK","BROWN","THIN","BROOKLYN","1","HOUSING AUTHORITY","VERBAL",2,"4","0","0","0","0","0","0",72,"0","0"
1132015,1930,"M","WHITE-HISPANIC",34,220,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","PHOTO",3,"6","0","0","1","0","0","1",70,"0","0"
1132015,2026,"M","WHITE-HISPANIC",24,190,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",2,"6","0","0","1","0","0","1",70,"0","0"
1132015,2026,"M","WHITE",21,165,"BLOND","BLUE","THIN","QUEENS","0","NEITHER","VERBAL",2,"6","0","0","1","0","0","1",72,"0","0"
1132015,2030,"M","BLACK",23,155,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",67,"0","0"
1132015,2030,"M","BLACK",22,150,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",69,"0","0"
1132015,2030,"M","BLACK",20,180,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","REFUSED",1,"10","0","0","1","0","0","1",70,"0","0"
1132015,2030,"M","BLACK",35,240,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",74,"0","0"
1132015,2030,"M","BLACK-HISPANIC",18,140,"BROWN","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",64,"0","0"
1132015,2030,"M","UNKNOWN",25,150,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",66,"0","0"
1132015,2030,"M","WHITE",26,170,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",67,"0","0"
1132015,2035,"M","WHITE-HISPANIC",21,165,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"2","0","0","1","0","0","0",64,"0","0"
1132015,2040,"M","BLACK",31,150,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",67,"0","0"
1132015,2040,"M","BLACK",31,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"1","0","0","1","0","0","1",68,"0","0"
1132015,2055,"M","BLACK",19,180,"BLACK","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",65,"0","0"
1132015,2055,"M","BLACK",21,160,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",70,"0","0"
1132015,2055,"M","BLACK-HISPANIC",19,170,"BROWN","BROWN","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"12","1","0","1","1","0","1",73,"1","0"
1132015,2100,"M","BLACK-HISPANIC",27,270,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",70,"1","0"
1132015,2107,"M","WHITE-HISPANIC",24,185,"BLACK","BROWN","THIN","BROOKLYN","0","HOUSING AUTHORITY","PHOTO",1,"6","0","0","1","0","0","1",68,"0","0"
1132015,2110,"M","WHITE-HISPANIC",23,195,"BROWN","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",2,"5","1","0","0","1","0","0",70,"0","0"
1132015,2110,"M","WHITE-HISPANIC",38,215,"BLOND","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",2,"5","1","0","0","1","0","0",72,"0","0"
1132015,2115,"M","BLACK",27,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",67,"0","0"
1132015,2115,"M","BLACK",23,150,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",72,"0","0"
1132015,2120,"F","WHITE-HISPANIC",21,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",67,"0","0"
1132015,2120,"M","BLACK",21,190,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",69,"0","0"
1132015,2120,"M","BLACK",59,160,"SALT AND PEPPER","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",2,"5","1","0","1","1","0","0",71,"0","0"
1132015,2120,"M","BLACK",40,160,"BLACK","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","VERBAL",2,"5","1","0","1","1","0","0",74,"0","0"
1132015,2135,"M","BLACK",21,180,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",5,"20","1","0","1","0","0","0",74,"1","0"
1132015,2135,"M","WHITE-HISPANIC",49,160,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",68,"0","0"
1132015,2140,"M","WHITE-HISPANIC",35,210,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"2","0","0","0","0","0","0",70,"0","0"
1132015,2145,"M","WHITE-HISPANIC",17,170,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","1","0","0","0",69,"0","0"
1132015,2155,"M","BLACK",51,165,"BLACK","BROWN","THIN","BROOKLYN","0","HOUSING AUTHORITY","OTHER",2,"3","0","0","1","0","0","1",70,"0","0"
1132015,2210,"M","WHITE-HISPANIC",35,170,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",66,"0","0"
1132015,2220,"M","BLACK",31,210,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",66,"1","1"
1132015,2220,"M","BLACK",25,220,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"2","0","0","0","0","0","0",69,"0","0"
1132015,2310,"M","BLACK",54,185,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",5,"12","0","0","1","0","0","0",67,"0","0"
1132015,2320,"M","BLACK",54,140,"BLACK","BLACK","MEDIUM","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"5","0","0","1","0","0","0",66,"0","0"
1132015,2334,"M","BLACK",69,170,"BALD","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",3,"5","0","0","1","0","0","0",69,"0","0"
